"replications","input1","input2","input3","input4","output1","output2"
624,"A",1,"Z",12,0.360292154741824,0.525524902567628
625,"A",1,"Z",12,0.0429343225280164,-0.644955548655513
626,"A",1,"Z",12,0.460293894535382,0.959233680938725
627,"A",1,"Z",12,0.00330425568430104,0.549580814168241
628,"A",1,"Z",12,0.810149388098302,0.746416433849967
629,"A",1,"Z",12,2.24323301490468,2.23390104929605
630,"A",1,"Z",12,0.83801927062995,0.970276608092675
631,"A",1,"Z",12,0.940643566579976,1.49102686678933
632,"A",1,"Z",12,0.37971802989839,0.40099801189116
633,"A",1,"Z",12,-0.493487404395921,0.235495265355266
634,"A",1,"Z",12,1.95206429479039,0.741858198779239
635,"A",1,"Z",12,0.376896241240743,1.10561057582542
636,"A",1,"Z",12,0.488630197575342,0.625820913662318
637,"A",1,"Z",12,0.319716832648412,0.0426358983614887
638,"A",1,"Z",12,0.436897777049994,1.59121254490661
639,"A",1,"Z",12,0.765329786050135,1.27794781772998
640,"A",1,"Z",12,1.87603120587428,1.3332019156572
641,"A",1,"Z",12,0.507121557507648,0.925618973331786
642,"A",1,"Z",12,2.66516143852182,2.2624847084647
643,"A",1,"Z",12,3.00970563442352,1.32727571997206
644,"A",1,"Z",12,1.14676378227905,0.970486991484856
645,"A",1,"Z",12,2.23501726796619,2.41863718980349
646,"A",1,"Z",12,2.36692363035002,1.90466806517482
647,"A",1,"Z",12,0.921437405807995,2.12486646356406
648,"A",1,"Z",12,0.101581160324314,0.462034462913823
649,"A",1,"Z",12,1.54391785786036,0.818625620567901
650,"A",1,"Z",12,1.21536205673239,1.01323931138388
651,"A",1,"Z",12,-0.0775340801581372,0.660030034225322
652,"A",1,"Z",12,0.858358837020336,1.67428994760935
653,"A",1,"Z",12,0.757761535311636,1.52981159544965
654,"A",1,"Z",12,1.68500502921302,1.1080312774427
655,"A",1,"Z",12,0.748027875277204,-0.732196880034532
656,"A",1,"Z",12,1.05586427752066,1.01220319104187
657,"A",1,"Z",12,1.39263509805473,1.35812579828676
658,"A",1,"Z",12,3.12866925559125,2.10875749046524
659,"A",1,"Z",12,1.67486316605122,1.45566965273041
660,"A",1,"Z",12,2.01428254092368,1.09309067919776
661,"A",1,"Z",12,-1.49581620413928,-0.157502580036697
662,"A",1,"Z",12,1.88317128320825,2.90819290469411
663,"A",1,"Z",12,1.2320812057964,1.75971585174719
664,"A",1,"Z",12,0.560841809923796,0.111127922910964
665,"A",1,"Z",12,2.5000296587846,1.90506307836079
666,"A",1,"Z",12,0.141664183250624,-0.639808275507774
667,"A",1,"Z",12,1.25130674808393,0.98907603041777
668,"A",1,"Z",12,-0.865068121585586,-0.406603694825366
669,"A",1,"Z",12,0.348342777461853,0.284814322754946
670,"A",1,"Z",12,0.253360480710686,0.422581317393693
671,"A",1,"Z",12,1.52953264604177,0.205203776390022
672,"A",1,"Z",12,2.46156046750948,2.22482786140761
673,"A",1,"Z",12,0.880108378759639,0.236101184178298
674,"A",1,"Z",12,0.1442494118711,0.617190585406648
675,"A",1,"Z",12,1.57191055142438,2.73849226573385
676,"A",1,"Z",12,0.820046531016756,1.27123431595998
677,"A",1,"Z",12,1.06961749233457,2.41301062586279
678,"A",1,"Z",12,0.0297732861406318,0.71323983064745
679,"A",1,"Z",12,0.405383731905041,0.402763782121715
680,"A",1,"Z",12,1.96661241944778,1.36777552168557
681,"A",1,"Z",12,1.08712291378133,0.776784133657146
682,"A",1,"Z",12,1.3628673643536,0.539603865813664
683,"A",1,"Z",12,2.28171859061759,1.6391306695698
684,"A",1,"Z",12,0.0981858860200036,-0.309974750879522
685,"A",1,"Z",12,1.0097532537542,-0.148660995573864
686,"A",1,"Z",12,0.0414168727502077,0.186559434471509
687,"A",1,"Z",12,2.68772210444906,2.9979315913142
688,"A",1,"Z",12,1.83658972105736,0.957485323845359
689,"A",1,"Z",12,2.08229556464684,3.06653677936792
690,"A",1,"Z",12,0.213351471427721,0.368276533480884
691,"A",1,"Z",12,1.03867383705923,2.30008896282412
692,"A",1,"Z",12,0.548341162693874,-0.825078941079255
693,"A",1,"Z",12,1.45588260500457,0.783745699329217
694,"A",1,"Z",12,-0.804490349363717,-0.836973764210224
695,"A",1,"Z",12,0.310010829322891,1.27493932908685
696,"A",1,"Z",12,0.640964500139071,0.0748072526057725
697,"A",1,"Z",12,1.85955771666101,1.34824707550637
698,"A",1,"Z",12,-0.0157233627753568,1.4444591782248
699,"A",1,"Z",12,0.937024042539631,0.164881534953144
700,"A",1,"Z",12,1.5413037744998,2.04225365313922
701,"A",1,"Z",12,-0.546100758920817,-0.0915991444273792
702,"A",1,"Z",12,-1.1087627950587,-0.729960416893696
703,"A",1,"Z",12,0.857227282723577,1.10343654403388
704,"A",1,"Z",12,1.03356457464973,0.119446750610819
705,"A",1,"Z",12,0.407663713084752,0.395624143690042
706,"A",1,"Z",12,1.28766579546836,1.85622887952487
707,"A",1,"Z",12,1.0910505348737,1.36233595223577
708,"A",1,"Z",12,1.53306779760059,1.76727784795193
709,"A",1,"Z",12,0.417706932911292,1.15969401406437
710,"A",1,"Z",12,1.35523345495231,0.820675083976981
711,"A",1,"Z",12,1.79724886620572,0.481988681272536
712,"A",1,"Z",12,2.25188664898145,2.14568362333974
713,"A",1,"Z",12,0.413085746086232,0.599610171931888
714,"A",1,"Z",12,2.64817567627153,1.91377382111182
715,"A",1,"Z",12,0.723590920698178,2.27399462956166
716,"A",1,"Z",12,0.304302650617717,-0.921814201880202
717,"A",1,"Z",12,0.149585915489117,-0.113593799380711
718,"A",1,"Z",12,-0.223125587014713,-0.628389915732532
719,"A",1,"Z",12,1.62014598327622,0.826992635545282
720,"A",1,"Z",12,-0.505970143827015,0.31759426814882
721,"A",1,"Z",12,-0.0431301038109648,1.13481628189716
722,"A",1,"Z",12,2.36159776853036,1.19218741065459
723,"A",1,"Z",12,2.06193175286893,1.93786821513831
724,"A",1,"Z",12,0.156329040017619,0.261659989815051
725,"A",1,"Z",12,3.00284447912302,1.07285206033965
726,"A",1,"Z",12,3.88888393316204,3.1174963775522
727,"A",1,"Z",12,0.148640826817109,0.990788365330522
728,"A",1,"Z",12,1.36534634825361,0.431176140734267
729,"A",1,"Z",12,0.158224967734104,1.15711967680923
730,"A",1,"Z",12,0.795138134604884,1.55345324183042
731,"A",1,"Z",12,-0.694248983914032,-0.705158294244606
732,"A",1,"Z",12,1.85174146218166,2.42888117682347
733,"A",1,"Z",12,2.85304926520675,3.34862172983259
734,"A",1,"Z",12,0.431046787491316,-0.0277907708853962
735,"A",1,"Z",12,1.17275054372164,0.316583231449921
736,"A",1,"Z",12,1.39171790296004,2.03634820920362
737,"A",1,"Z",12,0.328937357745567,1.55008145545148
738,"A",1,"Z",12,1.36570557494914,1.35566714584215
739,"A",1,"Z",12,1.27349975504313,1.77768485692978
740,"A",1,"Z",12,1.70823581034376,1.04844062395684
741,"A",1,"Z",12,1.34815105124301,0.476403580585672
742,"A",1,"Z",12,1.23391904661027,1.16753523881774
743,"A",1,"Z",12,1.90032872956605,1.41870465277487
744,"A",1,"Z",12,-0.188099094030431,1.28094875130956
745,"A",1,"Z",12,1.35125273513242,2.15574718534386
746,"A",1,"Z",12,0.920150175583391,0.737669142267023
747,"A",1,"Z",12,-0.018279227114905,0.779473351174228
748,"A",1,"Z",12,1.14154955657135,-0.487269907586506
749,"A",1,"Z",12,0.371496303734524,1.40624424833922
750,"A",1,"Z",12,4.40760790339057,4.31194465329711
751,"A",1,"Z",12,1.24586368240515,1.99530686221903
752,"A",1,"Z",12,1.67026736461819,1.35683293439196
753,"A",1,"Z",12,0.393474076798273,1.01180866446304
754,"A",1,"Z",12,1.88528220869995,0.937095478020154
755,"A",1,"Z",12,0.0534439358416139,0.295096973707471
756,"A",1,"Z",12,1.7958129551612,1.29280426401997
757,"A",1,"Z",12,-0.137896095931836,-0.272703883610011
758,"A",1,"Z",12,1.20040852624712,2.21338605755255
759,"A",1,"Z",12,0.695308974523345,1.29767637056808
760,"A",1,"Z",12,-0.147762848020293,-0.555403780002174
761,"A",1,"Z",12,1.87986106072707,2.5535503337038
762,"A",1,"Z",12,-1.86117931339168,-0.548094098020937
763,"A",1,"Z",12,-0.449642520660364,-0.330027644959305
764,"A",1,"Z",12,0.51646764567407,1.55560328122333
765,"A",1,"Z",12,1.88235781814256,0.178134224118572
766,"A",1,"Z",12,1.27961152311888,0.575088413160443
767,"A",1,"Z",12,1.90748416142238,2.55776919434831
768,"A",1,"Z",12,1.36062902543809,1.53679387954859
769,"A",1,"Z",12,0.870531369448243,0.536500319599491
770,"A",1,"Z",12,0.867364946178557,2.20479020085654
771,"A",1,"Z",12,1.34035234623768,0.698604626499303
772,"A",1,"Z",12,0.097770606684463,0.37128221978517
773,"A",1,"Z",12,0.229337501262068,1.38002333026251
774,"A",1,"Z",12,1.93493530932486,2.89302432375375
775,"A",1,"Z",12,0.463586764300217,0.885009049533167
776,"A",1,"Z",12,1.55638990700683,2.6763623572579
777,"A",1,"Z",12,-0.820176270721661,-0.255619250857889
778,"A",1,"Z",12,1.06751957078235,0.41918141933273
779,"A",1,"Z",12,1.90414010328468,2.40259146510552
780,"A",1,"Z",12,0.837370073045134,0.847474283950304
781,"A",1,"Z",12,1.48057205175363,1.50211543311158
782,"A",1,"Z",12,0.798797339875341,0.634247780244868
783,"A",1,"Z",12,0.881264811838416,0.363718758746943
784,"A",1,"Z",12,1.38521739357836,-0.790401252857586
785,"A",1,"Z",12,0.955201401593671,0.0606844076713001
786,"A",1,"Z",12,1.20055080857015,0.767562766064144
787,"A",1,"Z",12,0.351332276112994,0.393044849973068
788,"A",1,"Z",12,-0.569512168535012,-0.210021044162589
789,"A",1,"Z",12,1.15476098051605,1.25650539141349
790,"A",1,"Z",12,2.97296281707101,3.03129017975694
791,"A",1,"Z",12,1.13441845947825,0.959240833859174
792,"A",1,"Z",12,2.65553918391235,2.34255251476476
793,"A",1,"Z",12,1.44383700219825,1.50583284083798
794,"A",1,"Z",12,0.15066814310101,-0.414049135107819
795,"A",1,"Z",12,1.82891780776766,1.35706760610172
796,"A",1,"Z",12,0.733298890251317,0.69878692717226
797,"A",1,"Z",12,0.481740811808608,1.82584241046265
798,"A",1,"Z",12,-0.1582988705848,-0.103148411744341
799,"A",1,"Z",12,0.0554251977126765,-0.174779223953593
800,"A",1,"Z",12,1.57821953141185,0.677533485991162
801,"A",1,"Z",12,1.01352891090884,0.872204235419774
802,"A",1,"Z",12,0.944639194441111,0.715121689179826
803,"A",1,"Z",12,1.16372094212016,0.69468212242575
804,"A",1,"Z",12,0.424508739846375,0.395971416420447
805,"A",1,"Z",12,-0.345628833705161,0.756315954169818
806,"A",1,"Z",12,2.41575003443464,0.967987976714975
807,"A",1,"Z",12,1.00366345511701,1.1570686201862
808,"A",1,"Z",12,-0.188795117894213,0.619870162362068
809,"A",1,"Z",12,1.33550735768607,1.12183918700982
810,"A",1,"Z",12,0.862635783328024,-0.378695725118063
811,"A",1,"Z",12,-0.144555196736289,-0.637340439383342
812,"A",1,"Z",12,0.087555418775829,0.234711116097581
813,"A",1,"Z",12,-0.492683429051338,0.942200820625617
814,"A",1,"Z",12,-1.51441524739734,-2.05035840341835
815,"A",1,"Z",12,1.65105120777345,1.84653600554642
816,"A",1,"Z",12,1.98953979021516,2.13247820979966
817,"A",1,"Z",12,2.254573882747,2.46274070977349
818,"A",1,"Z",12,0.65077795299442,0.298651396874762
819,"A",1,"Z",12,-0.490715765045287,-0.929222981958246
820,"A",1,"Z",12,0.200615357572719,0.320951220378883
821,"A",1,"Z",12,2.37650284797681,1.10387143882285
822,"A",1,"Z",12,-0.104490264219414,0.507642222800199
823,"A",1,"Z",12,0.474144089668505,0.570368116002283
824,"A",1,"Z",12,1.50854736212273,1.40733516316924
825,"A",1,"Z",12,1.35219255539183,1.92596302292725
826,"A",1,"Z",12,-0.146024257742236,-1.80275000437631
827,"A",1,"Z",12,0.0777936610084011,0.700321550890671
828,"A",1,"Z",12,1.27704176866877,1.00034456762481
829,"A",1,"Z",12,0.184938653912001,-0.294353590051343
830,"A",1,"Z",12,1.47544213004862,2.02659201724402
831,"A",1,"Z",12,2.90038148073004,1.94318044583221
832,"A",1,"Z",12,1.46590058325087,1.98251791153915
833,"A",1,"Z",12,1.41082994174164,0.67527983863153
834,"A",1,"Z",12,1.80727127599955,1.09494781770331
835,"A",1,"Z",12,-0.435969632664992,0.257619216135839
836,"A",1,"Z",12,-0.392421031489447,0.3523368712317
837,"A",1,"Z",12,0.523361880397449,1.05409067370421
838,"A",1,"Z",12,0.28377083542625,0.42100530841118
839,"A",1,"Z",12,2.32331751335191,2.789535691407
840,"A",1,"Z",12,0.450664904405801,1.16289458253382
841,"A",1,"Z",12,1.00984040984775,2.5508268603496
842,"A",1,"Z",12,1.1058655129536,1.2632010948921
843,"A",1,"Z",12,2.30844513805757,1.63334513561263
844,"A",1,"Z",12,1.57630461050502,2.13654415575522
845,"A",1,"Z",12,1.02901681876807,-0.266154219111635
846,"A",1,"Z",12,2.32905778511922,1.38091998599161
847,"A",1,"Z",12,1.58722190871322,2.3922069408657
848,"A",1,"Z",12,0.740345397437818,1.13919530589119
849,"A",1,"Z",12,0.747078675300406,-0.218272624254165
850,"A",1,"Z",12,-0.320037537478807,0.353721949856205
851,"A",1,"Z",12,1.50865262066827,1.6632924883693
852,"A",1,"Z",12,2.57928850586259,1.46982855135988
853,"A",1,"Z",12,-0.00475992481372867,0.521481750223639
854,"A",1,"Z",12,-1.29989926269748,0.255518402675686
855,"A",1,"Z",12,1.52354012531286,0.484469554067273
856,"A",1,"Z",12,0.553945339612724,1.24676796572751
857,"A",1,"Z",12,1.15164472129092,0.898100718834356
858,"A",1,"Z",12,1.75103245070892,2.06927608598021
859,"A",1,"Z",12,2.11018210252977,1.64271138986953
860,"A",1,"Z",12,1.43662514331583,1.40959176502545
861,"A",1,"Z",12,-0.15539767786132,0.076381660619333
862,"A",1,"Z",12,3.34074522052785,2.3877659842721
863,"A",1,"Z",12,-0.56133903809199,-0.231435156663732
864,"A",1,"Z",12,0.262089975889426,-0.834359716146617
865,"A",1,"Z",12,-0.0534524619109906,-0.206496625984865
866,"A",1,"Z",12,0.0239826698671718,2.03962097905528
867,"A",1,"Z",12,2.35652844140423,3.04542507394429
868,"A",1,"Z",12,0.971000239005922,0.688406687543359
869,"A",1,"Z",12,0.006118380978541,1.1913286515825
870,"A",1,"Z",12,2.07337681282672,2.09152407155992
871,"A",1,"Z",12,1.422642486998,1.37842332511453
872,"A",1,"Z",12,0.467595657589793,1.2616191584749
873,"A",1,"Z",12,1.19482488569986,2.88039915261927
874,"A",1,"Z",12,2.63740081746602,1.63720395238046
875,"A",1,"Z",12,0.115272633034769,-0.10932998206176
876,"A",1,"Z",12,0.725152271015293,1.12697017578062
877,"A",1,"Z",12,1.08496843510299,1.19094604979672
878,"A",1,"Z",12,-1.8550066657051,-2.22657492340028
879,"A",1,"Z",12,1.01740245038913,1.64480227302664
880,"A",1,"Z",12,2.40806524708306,1.92292805130368
881,"A",1,"Z",12,0.860234020509978,2.40435814209409
882,"A",1,"Z",12,-0.804325591904953,0.210417550340459
883,"A",1,"Z",12,0.846796679670532,-1.2157131696823
884,"A",1,"Z",12,1.91770060226569,1.80788113262474
885,"A",1,"Z",12,-0.131708093572755,0.555950993929568
886,"A",1,"Z",12,1.20261560692899,0.614521786285877
887,"A",1,"Z",12,-0.187663426098861,0.242741296805283
888,"A",1,"Z",12,2.20983133961144,2.18657005232565
889,"A",1,"Z",12,-0.220233655330754,-1.27671305059199
890,"A",1,"Z",12,0.564409899299436,-2.35477208976654
891,"A",1,"Z",12,1.66950564093159,1.22801464409002
892,"A",1,"Z",12,1.52587418177808,0.613103286898306
893,"A",1,"Z",12,1.45815530586339,1.18731325156981
894,"A",1,"Z",12,-0.392941638570949,-0.803692046055655
895,"A",1,"Z",12,3.15378293763939,2.84020382017821
896,"A",1,"Z",12,1.16117250580841,0.677606181783832
897,"A",1,"Z",12,-1.38892383863164,0.710077252303226
898,"A",1,"Z",12,2.02479624167924,0.106980711230891
899,"A",1,"Z",12,2.33618720125711,2.57997041919376
900,"A",1,"Z",12,-0.406538591475006,-0.184597292983926
901,"A",1,"Z",12,1.03071150634673,2.01943156397997
902,"A",1,"Z",12,1.79396774010593,1.57508230875985
903,"A",1,"Z",12,1.17322208312976,0.165004652609896
904,"A",1,"Z",12,-0.541721406897611,-0.946370820740478
905,"A",1,"Z",12,1.64931516052404,1.48532850341784
906,"A",1,"Z",12,-0.841583136451193,-1.06909394920891
907,"A",1,"Z",12,1.65984819088089,1.94997384614418
908,"A",1,"Z",12,1.10184639602631,0.1756146965447
909,"A",1,"Z",12,0.628588134458518,1.42711495546288
910,"A",1,"Z",12,1.52423355551393,1.31743955722749
911,"A",1,"Z",12,3.73499617621079,2.21476807942348
912,"A",1,"Z",12,2.04545183932129,1.42464219614764
913,"A",1,"Z",12,0.284966735389211,-0.355198365852589
914,"A",1,"Z",12,-0.113295501091816,-0.242218487686869
915,"A",1,"Z",12,0.868086631038396,0.638430702683718
916,"A",1,"Z",12,0.38773473183818,0.534774947453609
917,"A",1,"Z",12,1.6580695846957,2.29923214925226
918,"A",1,"Z",12,0.0492790104652012,0.513694131273012
919,"A",1,"Z",12,1.37416503113403,1.37030639600348
920,"A",1,"Z",12,1.20933686374221,2.94140741327062
921,"A",1,"Z",12,1.56745670155704,2.29809984859625
922,"A",1,"Z",12,2.27817081345182,2.26052309769382
923,"A",1,"Z",12,1.07943667390378,2.02288038974186
924,"A",1,"Z",12,0.196217952439738,0.750728519709313
925,"A",1,"Z",12,0.184649991362022,0.522037678727754
926,"A",1,"Z",12,1.82745379327461,1.25065750454893
927,"A",1,"Z",12,0.78135347300067,0.877317160047221
928,"A",1,"Z",12,2.05013538316902,1.04930112876379
929,"A",1,"Z",12,-0.550916996823239,-0.455392282035169
930,"A",1,"Z",12,0.747833729383129,0.381708828390553
931,"A",1,"Z",12,-0.284790542434858,-1.48622920250772
932,"A",1,"Z",12,1.30934759115734,1.5545794436822
933,"A",1,"Z",12,0.121273764043421,-0.489570412063089
934,"A",1,"Z",12,1.55431637481721,2.45164453666367
935,"A",1,"Z",12,1.47937515359863,1.04589830402649
936,"A",1,"Z",12,3.67786790434815,2.02292133734812
937,"A",1,"Z",12,1.25739518853197,0.696290251546031
938,"A",1,"Z",12,3.4768615312937,2.21713955758836
939,"A",1,"Z",12,2.0149521066308,1.36416993827219
940,"A",1,"Z",12,2.87084536459227,1.06288509137342
941,"A",1,"Z",12,0.439461142071396,0.985627063959892
942,"A",1,"Z",12,1.42604621188101,1.43956068998646
943,"A",1,"Z",12,1.93768943188816,0.732050939944122
944,"A",1,"Z",12,1.34975229430315,1.35640575469871
945,"A",1,"Z",12,0.844593510831341,1.87789300633934
946,"A",1,"Z",12,1.79752052690195,2.81602150445792
947,"A",1,"Z",12,0.147145566051861,-0.0848613624401477
948,"A",1,"Z",12,1.3638112808947,1.46456973101528
949,"A",1,"Z",12,-0.533977845766677,0.208491519183998
950,"A",1,"Z",12,1.50174775699998,1.35522444011541
951,"A",1,"Z",12,2.01890455582525,1.39288728420836
952,"A",1,"Z",12,0.144727857453489,-1.08706695684498
953,"A",1,"Z",12,1.80760745242005,2.71365904920439
954,"A",1,"Z",12,1.29893210356746,1.10619542256995
955,"A",1,"Z",12,1.51628417585813,0.716177051825667
956,"A",1,"Z",12,1.50041801391199,0.311937037057537
957,"A",1,"Z",12,2.06211362371406,3.39412963020816
958,"A",1,"Z",12,1.22203960525743,1.19054734572797
959,"A",1,"Z",12,1.34741538680011,0.27742901172591
960,"A",1,"Z",12,1.64766494295346,2.04843643357195
961,"A",1,"Z",12,-0.17263240291804,0.683527256633392
962,"A",1,"Z",12,1.13885231548534,0.639478750309741
963,"A",1,"Z",12,2.55019492341403,2.99745393400722
964,"A",1,"Z",12,1.24460300777051,1.08844596723606
965,"A",1,"Z",12,0.431885840539184,1.65528016347431
966,"A",1,"Z",12,0.438779709331189,0.0243824632519166
967,"A",1,"Z",12,1.21580026334386,1.37091827152145
968,"A",1,"Z",12,1.22658104008142,2.57350507314403
969,"A",1,"Z",12,1.7769806697562,1.02871299689213
970,"A",1,"Z",12,-0.00424571438809118,0.653341676527997
971,"A",1,"Z",12,0.342292749651042,1.69836389890434
972,"A",1,"Z",12,0.081893944436537,-0.220763946417903
973,"A",1,"Z",12,0.499519273445695,0.236869742697863
974,"A",1,"Z",12,1.21979757083579,0.592899271393251
975,"A",1,"Z",12,1.99463967192771,1.47494740406096
976,"A",1,"Z",12,1.96872886735992,1.16754728302402
977,"A",1,"Z",12,1.56283935933375,1.33564443257966
978,"A",1,"Z",12,1.12823195547761,0.701709893591004
979,"A",1,"Z",12,1.62353446215708,1.77827041427975
980,"A",1,"Z",12,0.860634980358379,0.347126914945754
981,"A",1,"Z",12,2.92109377975255,1.61382436359648
982,"A",1,"Z",12,0.993645361260515,0.663978827382273
983,"A",1,"Z",12,1.37065999039916,0.235220560617184
984,"A",1,"Z",12,0.030476412993957,0.289118130822018
985,"A",1,"Z",12,0.674851410673494,1.1702174782449
986,"A",1,"Z",12,0.61677963505518,1.01341802615869
987,"A",1,"Z",12,0.274353066913524,-0.227729205249376
988,"A",1,"Z",12,2.15039313308196,1.74302717442917
989,"A",1,"Z",12,0.948160838739765,0.495466102511576
990,"A",1,"Z",12,0.325703060939623,0.793269254795363
991,"A",1,"Z",12,-0.0887611516401745,0.111582021601004
992,"A",1,"Z",12,2.4569089616471,2.4616105386594
993,"A",1,"Z",12,-1.38878528708368,-0.633986150830302
994,"A",1,"Z",12,0.597100433019563,1.48561280274719
995,"A",1,"Z",12,0.301955456009409,0.882853167596893
996,"A",1,"Z",12,1.38602710039301,1.91630377319063
997,"A",1,"Z",12,1.65685088823709,2.10659722700594
998,"A",1,"Z",12,3.29372610203636,3.10347631206296
999,"A",1,"Z",12,2.01252484539571,2.13262441976913
1000,"A",1,"Z",12,2.01994120458624,2.28842073857409
1,"B",1,"Z",12,3.02609054386591,3.65546941058071
2,"B",1,"Z",12,5.18220561561374,3.76665397079962
3,"B",1,"Z",12,-4.54611528032124,4.56375605812894
4,"B",1,"Z",12,0.323719446400433,-0.53596009548188
5,"B",1,"Z",12,0.410705091381609,2.80895168313099
6,"B",1,"Z",12,-0.295444069925467,0.558280531770119
7,"B",1,"Z",12,3.59403697754883,1.21526850896922
8,"B",1,"Z",12,-2.38962270881935,1.23311318627688
9,"B",1,"Z",12,3.02515563856855,0.273324339033376
10,"B",1,"Z",12,0.9570953839109,1.68741359807119
11,"B",1,"Z",12,2.01101020563309,2.90669395021649
12,"B",1,"Z",12,2.74299322197947,0.25638001821102
13,"B",1,"Z",12,2.46866183787955,2.88666589069088
14,"B",1,"Z",12,1.08689683533308,1.37625770762302
15,"B",1,"Z",12,3.56859730924584,5.24721754768112
16,"B",1,"Z",12,0.253495313706352,3.08323865800376
17,"B",1,"Z",12,1.97651753780861,6.23914601365412
18,"B",1,"Z",12,7.18708523933868,1.45681544967471
19,"B",1,"Z",12,0.392584391392611,4.08653958225669
20,"B",1,"Z",12,-2.28200057881699,-2.69308081410236
21,"B",1,"Z",12,1.34349119390692,-1.43847866813024
22,"B",1,"Z",12,-1.43971679722352,-0.227590021326689
23,"B",1,"Z",12,0.327779805505284,-1.34783059877658
24,"B",1,"Z",12,2.68082603024393,3.38998636110545
25,"B",1,"Z",12,5.11481960121244,-1.74659410020317
26,"B",1,"Z",12,1.06836559844703,3.26114715684676
27,"B",1,"Z",12,5.66782677715593,-1.80671367080326
28,"B",1,"Z",12,2.70642207747753,3.99226062926869
29,"B",1,"Z",12,-1.45987168575912,-0.271178202448749
30,"B",1,"Z",12,7.477810960726,2.68940892433852
31,"B",1,"Z",12,-0.142878042394353,2.51813578235817
32,"B",1,"Z",12,-2.24475127010819,5.3530855885368
33,"B",1,"Z",12,-3.00237687026176,0.720021539359764
34,"B",1,"Z",12,4.54572194819437,4.48409917913898
35,"B",1,"Z",12,1.51421779521473,1.04548812687377
36,"B",1,"Z",12,2.5175940329214,0.399204758594483
37,"B",1,"Z",12,-1.17171537211551,-0.77578426697899
38,"B",1,"Z",12,2.15217019142741,-2.82190403595565
39,"B",1,"Z",12,2.93722213435506,0.900691165851137
40,"B",1,"Z",12,2.02425034163939,-1.41434793413163
41,"B",1,"Z",12,4.88227311008998,4.15079583918672
42,"B",1,"Z",12,4.50001996151689,1.9694632732807
43,"B",1,"Z",12,1.38889273919248,7.04398716826319
44,"B",1,"Z",12,3.88465528418748,7.41864156641223
45,"B",1,"Z",12,1.75518775644954,2.89519872055862
46,"B",1,"Z",12,3.53105421817198,-2.05996773066691
47,"B",1,"Z",12,1.17664185927465,1.73056276433964
48,"B",1,"Z",12,5.04187436126103,0.551772091262728
49,"B",1,"Z",12,-2.30881710248871,-0.817565040865432
50,"B",1,"Z",12,-0.985039717289561,0.616759555232121
51,"B",1,"Z",12,4.32709527343505,1.92733840823316
52,"B",1,"Z",12,6.00501114401107,5.41724100334382
53,"B",1,"Z",12,-1.89588399067326,0.271834251591771
54,"B",1,"Z",12,-1.48146361165131,0.996010807829927
55,"B",1,"Z",12,5.51027678837232,0.232777411894924
56,"B",1,"Z",12,5.52890436165246,6.14179364101625
57,"B",1,"Z",12,-1.31503868542859,3.69663300404067
58,"B",1,"Z",12,2.23839037172612,2.37063520243604
59,"B",1,"Z",12,0.709047289921208,-4.64729157837913
60,"B",1,"Z",12,3.12779833714254,-4.06409364115097
61,"B",1,"Z",12,-1.05509685180458,-0.540693798212226
62,"B",1,"Z",12,-1.72135767381472,7.16507830106348
63,"B",1,"Z",12,1.44666982745595,-0.971004070955736
64,"B",1,"Z",12,3.60473165161798,-1.42088376875963
65,"B",1,"Z",12,0.794307362309838,1.29183370081256
66,"B",1,"Z",12,3.04940251234673,3.81629295458802
67,"B",1,"Z",12,1.66843044168793,3.2203586225566
68,"B",1,"Z",12,3.27731618218862,2.87926374868934
69,"B",1,"Z",12,4.35866062260085,2.60896096307625
70,"B",1,"Z",12,3.29008542166183,-2.24136369063761
71,"B",1,"Z",12,2.24829435224216,7.98929574927027
72,"B",1,"Z",12,4.03178531923953,1.49379484171106
73,"B",1,"Z",12,1.58357540092406,2.27349536443404
74,"B",1,"Z",12,1.52987205795188,5.10011185791852
75,"B",1,"Z",12,0.869707722854992,-0.535909272311194
76,"B",1,"Z",12,-1.40290546454442,5.38581428095592
77,"B",1,"Z",12,0.0231899546850509,-2.64685960081652
78,"B",1,"Z",12,0.942932361455688,-1.45078174391884
79,"B",1,"Z",12,-0.0229427450276636,-4.3003773433576
80,"B",1,"Z",12,2.79893456976106,2.8315030828544
81,"B",1,"Z",12,-1.41402810821354,0.0942827882963784
82,"B",1,"Z",12,7.57912674470046,0.0467554714250606
83,"B",1,"Z",12,-0.583597979517302,-2.46956240005868
84,"B",1,"Z",12,4.52377571305918,0.0202722324416129
85,"B",1,"Z",12,0.356670332933383,2.39734176412687
86,"B",1,"Z",12,5.95665857078808,-1.43085269254071
87,"B",1,"Z",12,-0.686677303169589,-0.164258264388891
88,"B",1,"Z",12,7.26252670723234,3.57433667470173
89,"B",1,"Z",12,0.657259310422054,-2.10708571370311
90,"B",1,"Z",12,-0.357657053480008,-2.4321465952626
91,"B",1,"Z",12,6.33970550975711,4.73960575630322
92,"B",1,"Z",12,4.31308291304839,4.33983970232561
93,"B",1,"Z",12,4.48713970915397,0.0962944283509181
94,"B",1,"Z",12,1.84019056139525,7.05468866698469
95,"B",1,"Z",12,3.17204067055654,2.36760001720384
96,"B",1,"Z",12,0.964406890160602,-1.64620445874899
97,"B",1,"Z",12,0.411233526611543,2.11417341290561
98,"B",1,"Z",12,-2.01707682486591,1.12418464968898
